SeniorCitizen,Partner,Dependents,tenure,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_0,InternetService_DSL,InternetService_Fiber optic,OnlineSecurity_0,OnlineSecurity_1,OnlineSecurity_No internet service,OnlineBackup_0,OnlineBackup_No internet service,DeviceProtection_0,DeviceProtection_No internet service,TechSupport_0,TechSupport_1,TechSupport_No internet service,StreamingTV_0,StreamingTV_No internet service,StreamingMovies_0,StreamingMovies_No internet service,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,Churn
0.0,0.0,0.0,1.0,0.0,70.81834364863903,70.81834364863903,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8451424259211787,0.15485757407882128,0.0,32.30971514815764,0.8451424259211787,72.58042350457386,2276.6325419731384,0.0,0.15485757407882128,0.8451424259211787,0.8451424259211787,0.15485757407882128,0.0,0.0,0.0,1.0,0.0,0.8451424259211787,0.15485757407882128,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,18.864999177834314,0.372999835566863,48.609251274356815,901.6562994902573,0.0,1.0,0.0,1.0,0.0,0.0,0.627000164433137,0.0,0.627000164433137,0.0,0.372999835566863,0.627000164433137,0.0,1.0,0.0,0.627000164433137,0.0,0.627000164433137,0.372999835566863,0.0,0.372999835566863,0.0,0.0,1.0
0.7909629626140777,0.0,0.0,5.0,1.0,74.38984444250814,349.17966666588165,0.0,0.20903703738592228,0.7909629626140777,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7909629626140777,0.0,0.7909629626140777,0.0,0.7909629626140777,0.20903703738592228,0.0,0.0,0.7909629626140777,0.0,1.0
0.0,1.0,1.0,1.0,1.0,45.804369245041116,45.804369245041116,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3042050330592545,1.0
0.0,0.0,0.0,12.888417676692216,0.9442088383461076,46.00748752556191,597.6137027781929,0.0,1.0,0.0,0.05579116165389242,0.9442088383461076,0.0,1.0,0.0,0.9442088383461076,0.0,0.05579116165389242,0.9442088383461076,0.0,0.05579116165389242,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9442088383461076,0.05579116165389242,1.0
0.0,0.00448903198413364,0.00448903198413364,3.0,0.00448903198413364,55.154489031984134,159.1904012878572,0.0,1.0,0.0,1.0,0.0,0.0,0.9955109680158664,0.0,0.9955109680158664,0.0,1.0,0.0,0.0,0.00448903198413364,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5497231895584093,0.45027681044159074,0.45027681044159074,68.70166086264955,0.45027681044159074,107.52292392168808,7405.30355745977,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45027681044159074,0.5497231895584093,0.0,0.0,0.0,0.0,0.0,0.0,0.5497231895584093,0.45027681044159074,0.0,0.5497231895584093,0.45027681044159074,1.0
0.0,1.0,0.0,58.727226493272,1.0,96.86520776651906,5634.90346625939,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7474696103635555,0.0,0.2525303896364445,0.7474696103635555,0.0,0.0,0.0,0.7474696103635555,0.0,0.2525303896364445,0.0,0.7474696103635555,0.0,0.0,1.0,1.0
0.0,0.0,0.0,3.0,1.0,44.46758636124716,130.46216090925017,0.0,1.0,0.0,1.0,0.0,0.0,0.5571706296156759,0.0,0.44282937038432413,0.0,1.0,0.0,0.0,0.44282937038432413,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8472694099627238,0.0,0.0,5.0,1.0,91.568003649041,450.20055524060996,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8472694099627238,0.0,1.0,0.0,0.0,0.0,0.0,0.15273059003727618,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7939943214479601,0.0,0.0,1.0,1.0,88.8618017035656,88.8618017035656,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.20600567855203988,0.0,1.0,0.0,0.0,0.0,0.0,0.7939943214479601,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.9520956516529238,0.9520956516529238,0.0,12.0,1.0,97.99940086847113,1060.2910182618596,0.0,0.0,1.0,1.0,0.0,0.0,0.04790434834707624,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9520956516529238,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.658134231201849,4.0,0.341865768798151,83.00730940516564,336.0456201122265,0.0,0.0,1.0,1.0,0.0,0.0,0.341865768798151,0.0,0.341865768798151,0.0,1.0,0.0,0.0,0.658134231201849,0.0,1.0,0.0,1.0,0.0,0.0,0.658134231201849,0.0,0.341865768798151,1.0
0.0,1.0,0.0,55.070981702748476,1.0,104.03075073938257,5743.047870548918,0.0,0.0,1.0,1.0,0.0,0.0,0.9858036594503049,0.0,0.0,0.0,0.014196340549695097,0.9858036594503049,0.0,0.0,0.0,0.014196340549695097,0.0,0.014196340549695097,0.9858036594503049,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,1.0,0.16139111246603777,75.9838608887534,75.9838608887534,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8386088875339622,0.16139111246603777,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1.0,1.0,0.19142946585260967,42.61714106829478,1.0,108.39228964975148,4534.091429465852,0.0,0.0,1.0,1.0,0.0,0.0,0.8085705341473903,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,1.0,0.3179046737732836,70.86820953262267,70.86820953262267,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9912227880520705,0.0,0.0,1.0,1.0,70.5504388605974,70.5504388605974,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.3821329088259878,0.0,0.6178670911740122,35.56080382056611,0.3821329088259878,33.99775567002508,1147.2158356526024,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6178670911740122,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6178670911740122,0.3821329088259878,1.0
0.0,0.0,0.0,10.0,1.0,85.64255735095536,833.4812907921914,0.0,0.0,1.0,0.6981906303373063,0.30180936966269367,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6981906303373063,0.0,0.0,1.0
0.0,1.0,0.03739699040879729,21.813015047956014,1.0,54.753475458050204,1152.5859391792533,0.0,0.9626030095912027,0.03739699040879729,0.03739699040879729,0.9626030095912027,0.0,1.0,0.0,1.0,0.0,0.03739699040879729,0.9626030095912027,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.49463474349407033,0.5053652565059297,0.5053652565059297,37.021461026023715,1.0,92.46834498661501,3474.252146102602,0.0,0.0,1.0,1.0,0.0,0.0,0.49463474349407033,0.0,0.49463474349407033,0.0,0.49463474349407033,0.5053652565059297,0.0,0.5053652565059297,0.0,0.5053652565059297,0.0,0.49463474349407033,0.5053652565059297,0.0,0.0,0.0,1.0,1.0
0.0,0.4030313112827366,0.4030313112827366,21.0,1.0,99.5465206464909,2115.7316572395066,0.0,0.0,1.0,1.0,0.0,0.0,0.5969686887172634,0.0,0.5969686887172634,0.0,0.5969686887172634,0.4030313112827366,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,3.0,1.0,77.89403634354703,246.4269112935483,0.0,0.0,1.0,0.36544353225847526,0.6345564677415247,0.0,0.36544353225847526,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.3788136778059168,0.6211863221940832,0.6211863221940832,16.621186322194085,1.0,91.95699232518994,1535.5671598024894,0.0,0.0,1.0,0.3788136778059168,0.6211863221940832,0.0,1.0,0.0,0.3788136778059168,0.0,1.0,0.0,0.0,0.0,0.0,0.6211863221940832,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.12074663589668011,0.12074663589668011,0.0,27.24149327179336,1.0,94.71300795846052,2727.0873806994714,0.0,0.0,1.0,1.0,0.0,0.0,0.8792533641033199,0.0,0.8792533641033199,0.0,1.0,0.0,0.0,0.12074663589668011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12074663589668011,1.0
0.023034453873377436,0.0,0.0,11.976965546126623,0.9769655461266226,94.0963449575698,1046.1368551261974,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.023034453873377436,0.0,0.9769655461266226,1.0
0.0,0.8130685705585531,0.8130685705585531,25.0,1.0,91.04408686619104,2368.521505429137,0.0,0.0,1.0,1.0,0.0,0.0,0.8130685705585531,0.0,0.0,0.0,1.0,0.0,0.0,0.8130685705585531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.5547259752352954,0.5547259752352954,0.5547259752352954,46.10198572758825,0.5547259752352954,93.37264491015291,4139.771636250818,0.0,0.0,1.0,1.0,0.0,0.0,0.44527402476470457,0.0,0.0,0.0,0.5547259752352954,0.44527402476470457,0.0,0.5547259752352954,0.0,0.5547259752352954,0.0,1.0,0.0,0.0,0.44527402476470457,0.0,0.5547259752352954,1.0
0.5118824565662651,0.4881175434337349,0.4881175434337349,25.511882456566266,1.0,90.20054728161746,2359.902751221,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5118824565662651,0.0,1.0,0.0,0.0,0.4881175434337349,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,2.0,0.0,45.732206755264,80.51824348250729,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8130627972141201,0.0,0.18693720278587989,1.0
0.0,0.9007704039053532,0.9007704039053532,7.603081615621413,1.0,21.12929138571559,144.29050838792327,0.9007704039053532,0.09922959609464677,0.0,0.0,0.09922959609464677,0.9007704039053532,0.0,0.9007704039053532,0.09922959609464677,0.9007704039053532,0.09922959609464677,0.0,0.9007704039053532,0.09922959609464677,0.9007704039053532,0.09922959609464677,0.9007704039053532,0.09922959609464677,0.9007704039053532,0.0,0.0,0.0,0.09922959609464677,1.0
0.0,0.0,0.0,9.0,1.0,86.51483209406399,806.064755600895,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5713557207914682,0.0,0.0,0.0,1.0,0.0,0.0,0.42864427920853176,0.0,0.5713557207914682,1.0
0.0,0.0,0.3714978297637961,3.0,1.0,52.27174023393708,155.08995151916534,0.0,1.0,0.0,0.6285021702362039,0.3714978297637961,0.0,0.3714978297637961,0.0,1.0,0.0,0.6285021702362039,0.3714978297637961,0.0,0.3714978297637961,0.0,0.3714978297637961,0.0,1.0,0.0,0.0,0.0,0.0,0.6285021702362039,1.0
0.7848443783759445,0.0,0.0,4.7848443783759445,0.21515562162405555,29.568809232445087,132.5130582270436,0.0,1.0,0.0,0.7848443783759445,0.21515562162405555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.3725321012339272,0.0,0.0,30.0,0.6274678987660728,90.7901715467892,2756.393089883455,0.0,0.0,1.0,0.6274678987660728,0.3725321012339272,0.0,0.6274678987660728,0.0,0.6274678987660728,0.0,1.0,0.0,0.0,0.3725321012339272,0.0,0.3725321012339272,0.0,1.0,0.0,0.0,0.0,0.3725321012339272,0.6274678987660728,1.0
0.0,0.0,0.0,15.847329675099305,0.9236648375496527,65.97480189887102,1042.0217681733639,0.0,0.9236648375496527,0.07633516245034733,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.07633516245034733,0.0,1.0,0.0,0.0,0.0,0.9236648375496527,0.07633516245034733,1.0
0.00248186882732504,0.0,0.0,15.0,0.0,51.55856244745427,765.4791523018505,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.997518131172675,0.00248186882732504,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.00248186882732504,0.997518131172675,1.0
0.032451076790675715,0.9675489232093243,0.0,2.0324510767906756,1.0,103.65200267997493,242.50469520120487,0.0,0.0,1.0,1.0,0.0,0.0,0.9675489232093243,0.0,0.032451076790675715,0.0,0.032451076790675715,0.9675489232093243,0.0,0.032451076790675715,0.0,0.032451076790675715,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,54.941102942938834,54.941102942938834,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7644117717553225,1.0
0.0,0.0,0.0,1.0,1.0,89.23963820210626,89.23963820210626,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,7.0,1.0,87.81777155613466,624.9399501551171,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6008738995550339,0.0,1.0,0.0,0.0,0.6008738995550339,0.0,0.3991261004449661,0.0,1.0,0.0,0.0,0.0,0.3991261004449661,0.6008738995550339,1.0
0.0,0.0,0.0,10.484514315169534,0.7577428424152326,90.79219261045515,951.9601184808537,0.0,0.0,1.0,1.0,0.0,0.0,0.2422571575847674,0.0,0.2422571575847674,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2422571575847674,0.0,0.7577428424152326,1.0
0.0,1.0,0.7965120054446875,49.81395197822125,0.20348799455531252,99.31046723049025,4953.6836988820305,0.0,0.0,1.0,1.0,0.0,0.0,0.20348799455531252,0.0,0.7965120054446875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20348799455531252,0.0,0.0,1.0
0.9545538424175,0.0,0.0,2.0,0.9545538424175,94.04317384970338,181.536393832703,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9545538424175,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.9185216027705179,0.9185216027705179,0.0,15.837043205541036,1.0,75.5751369166414,1178.2622217595845,0.0,0.0,1.0,1.0,0.0,0.0,0.08147839722948214,0.0,1.0,0.0,0.9185216027705179,0.08147839722948214,0.0,0.9185216027705179,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9185216027705179,0.08147839722948214,1.0
0.0,0.0,0.0,3.0469925010031176,1.0,74.86268786993425,270.52142849618815,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.6611869783951518,0.6611869783951518,20.983560935185455,0.33881302160484816,65.45292537438156,1422.8800919029318,0.0,0.6611869783951518,0.33881302160484816,0.33881302160484816,0.6611869783951518,0.0,0.0,0.0,0.33881302160484816,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.33881302160484816,0.0,1.0
0.0,0.0,0.0,9.594851446321593,1.0,89.87865383226094,832.074257231608,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5948514463215934,0.0,1.0,0.0,0.0,0.5948514463215934,0.0,0.40514855367840663,1.0
0.0,0.0,0.7609854653340566,46.60985465334057,0.23901453466594336,80.06394578045195,3681.7776614793897,0.0,0.0,1.0,0.7609854653340566,0.23901453466594336,0.0,1.0,0.0,0.7609854653340566,0.0,0.7609854653340566,0.23901453466594336,0.0,0.7609854653340566,0.0,1.0,0.0,0.7609854653340566,0.23901453466594336,0.0,0.0,0.7609854653340566,0.23901453466594336,1.0
0.0,0.6288728969881755,0.0,23.628872896988174,0.6288728969881755,75.47422542060237,1751.839616357377,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3711271030118245,0.6288728969881755,0.0,1.0
0.640380746644241,0.640380746644241,0.0,42.64038074664424,1.0,102.5104008640942,4392.841297778943,0.0,0.0,1.0,0.640380746644241,0.35961925335575895,0.0,0.35961925335575895,0.0,0.640380746644241,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.14949577167140293,0.0,0.0,3.0,1.0,75.01990322410772,209.51514719872515,0.0,0.0,1.0,1.0,0.0,0.0,0.8505042283285971,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.2591307316147822,0.2591307316147822,0.0,62.29565365807391,1.0,108.60704004984926,6874.974607463799,0.0,0.0,1.0,0.2591307316147822,0.7408692683852178,0.0,1.0,0.0,0.2591307316147822,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2591307316147822,0.0,0.7408692683852178,0.0,1.0,0.0,1.0
0.4574266730340444,0.4574266730340444,0.0,3.0,1.0,103.21426203151853,332.09990536326,0.0,0.0,1.0,1.0,0.0,0.0,0.5425733269659556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.6535867700444199,0.0,37.0,1.0,76.4133966925111,2858.9354080831818,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.7260112184569819,0.7260112184569819,3.0,0.7260112184569819,55.87601121845698,165.68410096611285,0.0,1.0,0.0,1.0,0.0,0.0,0.2739887815430181,0.0,0.2739887815430181,0.0,1.0,0.0,0.0,0.7260112184569819,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,2.0,0.5930561899673576,77.81437185966158,160.22097304695757,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.40694381003264235,0.0,1.0,0.0,0.0,1.0,0.0,0.5930561899673576,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.5107727452500808,0.0,42.66159117875121,1.0,82.98714501589802,3459.1354358386975,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5107727452500808,0.0,0.5107727452500808,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,4.0,0.8666555326836296,45.95332943643927,193.25997160834325,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,12.272367170251087,1.0,26.325442765829706,300.23002095003005,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7574557234170293,0.0,1.0,0.0,0.0,0.0,0.0,0.7574557234170293,1.0
0.708306549278414,1.0,0.0,11.708306549278413,1.0,99.84777872878382,1219.5709270775255,0.0,0.0,1.0,0.708306549278414,0.29169345072158603,0.0,0.29169345072158603,0.0,1.0,0.0,0.708306549278414,0.29169345072158603,0.0,0.0,0.0,0.29169345072158603,0.0,1.0,0.0,0.0,0.0,0.29169345072158603,0.708306549278414,1.0
0.07569043294744204,1.0,0.924309567052558,29.227071298842326,0.07569043294744204,93.9195873220572,2648.6125979260732,0.0,0.0,1.0,0.07569043294744204,0.924309567052558,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.07569043294744204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.924309567052558,0.07569043294744204,1.0
0.7696133606141106,0.7696133606141106,0.0,23.078453442456443,1.0,81.119308397951,1769.7618242946323,0.0,0.0,1.0,0.23038663938588944,0.7696133606141106,0.0,1.0,0.0,0.7696133606141106,0.0,1.0,0.0,0.0,0.7696133606141106,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.7107560971803318,0.0,9.289243902819669,0.0,25.66191707522621,258.4839402421705,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7107560971803318,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.28924390281966816,0.7107560971803318,0.0,0.7107560971803318,0.0,0.0,1.0
0.3693541300894323,0.0,0.0,2.0,1.0,44.68604898942398,95.04645430566016,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3693541300894323,1.0
0.0,1.0,0.0,40.00877178412384,0.336257261374613,54.000146473233436,2190.83976514453,0.0,1.0,0.0,0.336257261374613,0.663742738625387,0.0,1.0,0.0,0.336257261374613,0.0,1.0,0.0,0.0,0.336257261374613,0.0,0.336257261374613,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.8817616075278595,0.8817616075278595,13.236476784944282,1.0,72.6323360325415,896.2652225908643,0.0,0.11823839247214052,0.8817616075278595,1.0,0.0,0.0,1.0,0.0,0.8817616075278595,0.0,1.0,0.0,0.0,1.0,0.0,0.8817616075278595,0.0,1.0,0.0,0.0,0.0,0.8817616075278595,0.11823839247214052,1.0
0.0,0.0,0.0,1.0,1.0,69.55460547875062,69.55460547875062,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.1344287799052355,0.0,1.0,1.0,80.03065726794314,80.03065726794314,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.5772160730089502,0.0,5.0,0.5772160730089502,22.793801972345648,103.63429704148153,0.42278392699104983,0.5772160730089502,0.0,0.5772160730089502,0.0,0.42278392699104983,0.5772160730089502,0.42278392699104983,0.5772160730089502,0.42278392699104983,0.5772160730089502,0.0,0.42278392699104983,0.5772160730089502,0.42278392699104983,0.5772160730089502,0.42278392699104983,1.0,0.0,0.0,0.0,0.42278392699104983,0.5772160730089502,1.0
0.0,0.0,0.0,2.0,1.0,85.74889431988626,168.9850946685624,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6740378674249567,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.01666047124421599,0.0,37.950018586267355,1.0,70.52913723841003,2597.2434659153737,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.01666047124421599,0.983339528755784,0.0,0.983339528755784,0.0,0.01666047124421599,1.0
0.6610552246515513,0.6610552246515513,0.0,24.983165673954655,0.3389447753484487,86.67861835427709,2169.7669472387674,0.0,0.0,1.0,0.6610552246515513,0.3389447753484487,0.0,0.3389447753484487,0.0,1.0,0.0,1.0,0.0,0.0,0.6610552246515513,0.0,0.3389447753484487,0.0,1.0,0.0,0.0,0.3389447753484487,0.0,0.6610552246515513,1.0
0.20433976933855802,0.20433976933855802,0.0,18.0,0.795660230661442,81.29502779578198,1424.877848645852,0.0,0.795660230661442,0.20433976933855802,1.0,0.0,0.0,1.0,0.0,0.20433976933855802,0.0,0.20433976933855802,0.795660230661442,0.0,0.20433976933855802,0.0,0.0,0.0,0.20433976933855802,0.795660230661442,0.0,0.0,0.795660230661442,0.20433976933855802,1.0
1.0,0.0,0.0,2.922517026207614,0.07748297379238589,25.695163166341167,77.81973467641315,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9225170262076141,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.2823138342107202,66.84694150263216,1.0,104.18672869420925,6988.760738148032,0.0,0.0,1.0,0.2823138342107202,0.7176861657892798,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2823138342107202,0.0,0.7176861657892798,0.0,1.0,0.0,1.0
0.0,0.0,0.0,5.0,1.0,92.99792680982814,454.62912333950203,0.0,0.0,1.0,1.0,0.0,0.0,0.4147031716656887,0.0,1.0,0.0,0.5852968283343113,0.4147031716656887,0.0,0.0,0.0,0.5852968283343113,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,30.538478166193652,0.7435869723010582,95.18970673160408,2929.1743154651263,0.0,0.0,1.0,1.0,0.0,0.0,0.7435869723010582,0.0,0.2564130276989418,0.0,0.7435869723010582,0.2564130276989418,0.0,0.2564130276989418,0.0,0.2564130276989418,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,12.933977974144518,0.9339779741445192,80.94863282114079,951.9698898707226,0.0,0.0,1.0,1.0,0.0,0.0,0.06602202585548078,0.0,0.06602202585548078,0.0,1.0,0.0,0.0,1.0,0.0,0.9339779741445192,0.0,1.0,0.0,0.0,0.06602202585548078,0.0,0.9339779741445192,1.0
0.13105863080429037,0.13105863080429037,0.0,7.0,1.0,99.72791775305764,672.2277426797266,0.0,0.0,1.0,1.0,0.0,0.0,0.13105863080429037,0.0,0.8689413691957096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.20260564209222143,0.20260564209222143,0.0,58.0,1.0,104.8222147957784,6216.7432604465,0.0,0.0,1.0,0.7973943579077786,0.20260564209222143,0.0,0.7973943579077786,0.0,0.20260564209222143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20260564209222143,0.7973943579077786,1.0
0.0,0.0,0.0,36.0,1.0,86.24606403355199,3072.73664074178,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.49205130809359177,0.0,0.49205130809359177,0.5079486919064082,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.0,0.0,26.750330775819958,1.0,86.22370997430217,2284.8531754478718,0.0,0.0,1.0,1.0,0.0,0.0,0.750330775819956,0.0,1.0,0.0,1.0,0.0,0.0,0.750330775819956,0.0,0.249669224180044,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
